2026-01-22 02:15:33,387 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 16:19:27,852 - story_sign - INFO - Connected to Gemini API
2026-01-22 16:20:32,618 - story_sign - INFO - Client disconnected
2026-01-22 16:22:41,992 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 16:22:57,231 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 16:22:57,232 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 16:22:57,869 - story_sign - INFO - Connected to Gemini API
2026-01-22 16:23:11,026 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:14,023 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:17,532 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:20,774 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:23,784 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:26,525 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:33,288 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:36,523 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:39,785 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:23:43,288 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:24:05,533 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:24:05,544 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:24:15,788 - story_sign - INFO - Client disconnected
2026-01-22 16:28:20,501 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 16:28:38,421 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 16:28:38,422 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 16:28:39,080 - story_sign - INFO - Connected to Gemini API
2026-01-22 16:28:54,702 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:28:58,705 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:02,704 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:05,956 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:08,955 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:11,710 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:20,705 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:23,952 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:26,705 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:30,707 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 16:29:53,770 - story_sign - INFO - Client disconnected
2026-01-22 16:40:06,252 - story_sign - ERROR - Error receiving from Gemini: received 1011 (internal error) Deadline expired before operation could complete.; then sent 1011 (internal error) Deadline expired before operation could complete.
2026-01-22 18:34:44,600 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 18:45:30,527 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 18:56:09,939 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 19:32:03,203 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 19:32:22,706 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 19:32:22,708 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 19:32:23,457 - story_sign - INFO - Connected to Gemini API
2026-01-22 19:32:29,189 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:29,940 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:30,195 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:30,575 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:31,455 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:31,810 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:31,940 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:48,323 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:32:49,745 - story_sign - INFO - Client disconnected
2026-01-22 19:35:10,498 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 19:35:25,327 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 19:35:25,327 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 19:35:25,782 - story_sign - INFO - Connected to Gemini API
2026-01-22 19:35:41,333 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:44,709 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:44,826 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:47,451 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:47,699 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,075 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,193 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,326 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,446 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,574 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,708 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:48,825 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:49,077 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:49,339 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:49,576 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:35:49,695 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:27,577 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:27,708 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:27,825 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:27,946 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:28,074 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:28,194 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:30,823 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:33,590 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:33,704 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:33,824 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:33,945 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:34,074 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:34,946 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:37,694 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:37,827 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:37,957 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:38,072 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:38,207 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:38,339 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:39,577 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:39,826 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:40,075 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:40,326 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:41,454 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:41,694 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:42,946 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:43,329 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:43,707 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:45,825 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:46,075 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:46,207 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:36:47,396 - story_sign - INFO - Client disconnected
2026-01-22 19:37:58,279 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 19:37:58,280 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 19:37:58,922 - story_sign - INFO - Connected to Gemini API
2026-01-22 19:38:28,191 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:38:51,325 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:39:46,514 - story_sign - INFO - Client disconnected
2026-01-22 19:42:31,438 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 19:42:40,064 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 19:42:48,496 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 19:42:48,497 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 19:42:49,059 - story_sign - INFO - Connected to Gemini API
2026-01-22 19:42:53,606 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:44:08,212 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:44:08,341 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:44:44,711 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:44:44,959 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:44:45,220 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 19:44:50,880 - story_sign - INFO - Client disconnected
2026-01-22 20:13:02,210 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 20:13:18,068 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 20:13:18,070 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 20:13:18,440 - story_sign - INFO - Connected to Gemini API
2026-01-22 20:14:01,716 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:01,846 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:02,712 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:07,842 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:07,962 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:08,212 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:08,343 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:14:14,046 - story_sign - INFO - Client disconnected
2026-01-22 20:16:58,990 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 20:19:23,554 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 20:19:40,908 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 20:19:40,909 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 20:19:41,625 - story_sign - INFO - Connected to Gemini API
2026-01-22 20:19:48,959 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:19:49,078 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:19:49,130 - story_sign - INFO - Client disconnected
2026-01-22 20:20:03,815 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 20:20:11,613 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 20:20:11,613 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 20:20:12,154 - story_sign - INFO - Connected to Gemini API
2026-01-22 20:20:18,506 - story_sign - INFO - Client disconnected
2026-01-22 20:20:25,752 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 20:20:25,753 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 20:20:26,675 - story_sign - INFO - Connected to Gemini API
2026-01-22 20:20:57,112 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:20:57,239 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:06,479 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:06,610 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:08,230 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:08,362 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:09,612 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:09,743 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:14,742 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:14,859 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:34,988 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:35,110 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:39,742 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:39,858 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:40,109 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:40,229 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:47,112 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:47,239 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,798 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,799 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,799 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,799 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,799 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,800 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,800 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:56,811 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:57,105 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:57,223 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:58,737 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:58,852 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:21:59,103 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:02,856 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:03,109 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:15,233 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:15,361 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:17,736 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:17,867 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:22:24,440 - story_sign - INFO - Client disconnected
2026-01-22 20:24:32,759 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 20:24:51,235 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 20:24:51,238 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 20:24:51,894 - story_sign - INFO - Connected to Gemini API
2026-01-22 20:24:57,608 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:02,858 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:07,358 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:11,229 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:11,358 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:12,855 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:16,609 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:23,227 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:23,357 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:28,977 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:34,857 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:40,360 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:44,860 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:49,477 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:54,976 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:55,726 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:25:56,031 - story_sign - INFO - Client disconnected
2026-01-22 20:29:37,822 - story_sign - INFO - Loaded GEMINI_API_KEY: AIza...DBxE
2026-01-22 20:29:44,319 - story_sign - INFO - Client connected in mode: RECONNECT
2026-01-22 20:29:44,320 - story_sign - INFO - Connecting to Gemini with model: gemini-2.0-flash-exp
2026-01-22 20:29:44,770 - story_sign - INFO - Connected to Gemini API
2026-01-22 20:29:50,545 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
2026-01-22 20:29:55,545 - story_sign - WARNING - Error optimizing data: Expecting value: line 1 column 1 (char 0)
